result_scope,result_run_id,condition_id,pair_id,run_type,test_case_key,persona_key,scenario_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,model_name,model_param_key,factor_agent_a_type,factor_agent_b_plugin,factor_tts_engine,factor_asr_engine,factor_network_seed,factor_agent_b_llm_size,factor_agent_b_model_role,factor_agent_b_model_slot,factor_asr_beam_size,factor_dialogue_stagnation_limit,factor_experiment_platform,factor_matrix_family,factor_minimum_stage_suboptimal_options,factor_transfer_tolerance,factor_profile_key,factor_pipeline_pressure_profile_key,factor_pressure_strategy,factor_expected_outcome_band,factor_asr_domain_normalization_enabled,factor_asr_domain_similarity_threshold,factor_channel_noise_snr_db,factor_channel_gain_db,factor_channel_clip_threshold,factor_channel_dropout_rate,factor_num_turns,factor_max_turn_elapsed_sec,factor_speech_performance_profile_key,factor_speech_performance_band,factor_speech_performance_rank,factor_agent_a_custom_audio,factor_agent_b_custom_audio,factor_max_utterance_sec,phase_order,phase,phase_title,metric_key,metric_name,metric_label,value,value_numeric,value_text,available,unit,evidence_class,scope,higher_is_better,range_min,range_max,normalized_percentage,selection_rationale,formula,operands_json,substitution,unavailable_reason
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,0,user_simulation,0. User Simulation and Input,agent_a_satisfaction_calibration,satisfaction_calibration,Satisfaction Calibration,1.0,1.0,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it tests whether the caller correctly verifies proposals and expresses effort or satisfaction; the measured construct is satisfaction calibration.,deterministic derivation from the recorded pipeline trace,"{""messages"": 11}",deterministic derivation from the recorded pipeline trace with recorded operands = 1.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,0,user_simulation,0. User Simulation and Input,agent_a_closure_correctness,closure_correctness,Closure Correctness,1.0,1.0,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it tests whether the caller correctly verifies proposals and expresses effort or satisfaction; the measured construct is closure correctness.,deterministic derivation from the recorded pipeline trace,"{""messages"": 11}",deterministic derivation from the recorded pipeline trace with recorded operands = 1.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,0,user_simulation,0. User Simulation and Input,agent_a_user_effort,user_effort,User Effort,11,11.0,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it tests whether the caller correctly verifies proposals and expresses effort or satisfaction; the measured construct is user effort.,deterministic derivation from the recorded pipeline trace,"{""messages"": 11}",deterministic derivation from the recorded pipeline trace with recorded operands = 11,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,0,user_simulation,0. User Simulation and Input,agent_a_caller_latency,caller_latency,Caller Latency,5.0,5.0,,True,seconds,D,single_run,False,,,,Selected because it tests whether the caller correctly verifies proposals and expresses effort or satisfaction; the measured construct is caller latency.,arithmetic aggregation of captured timing values,"{""messages"": 11}",arithmetic aggregation of captured timing values with recorded operands = 5.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_capture_success_rate,capture_success_rate,Audio Capture Success Rate,1.0,1.0,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is audio capture success rate.,eligible successful observations / eligible observations,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",eligible successful observations / eligible observations with recorded operands = 1.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_missing_rate,missing_rate,Missing Audio Rate,0.0,0.0,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is missing audio rate.,eligible successful observations / eligible observations,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",eligible successful observations / eligible observations with recorded operands = 0.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_turn_latency,turn_latency,Turn Latency,5.0,5.0,,True,seconds,D,single_run,False,,,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is turn latency.,arithmetic aggregation of captured timing values,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",arithmetic aggregation of captured timing values with recorded operands = 5.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_raw_turn_latency,raw_turn_latency,Raw Turn Latency,40.9867,40.9867,,True,seconds,D,single_run,False,,,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is raw turn latency.,arithmetic aggregation of captured timing values,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",arithmetic aggregation of captured timing values with recorded operands = 40.9867,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_response_latency,response_latency,Response Latency,5.0,5.0,,True,seconds,D,single_run,False,,,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is response latency.,arithmetic aggregation of captured timing values,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",arithmetic aggregation of captured timing values with recorded operands = 5.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_utterance_duration,utterance_duration,Utterance Duration,9.5465,9.5465,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is utterance duration.,arithmetic aggregation of captured timing values,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",arithmetic aggregation of captured timing values with recorded operands = 9.5465,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_speech_rate_wpm,speech_rate_wpm,Speech Rate,141.1271,141.1271,,True,words_per_minute,D,single_run,True,,,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is speech rate.,deterministic derivation from the recorded pipeline trace,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",deterministic derivation from the recorded pipeline trace with recorded operands = 141.1271,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_silence_ratio,silence_ratio,Silence Ratio,0.0511,0.0511,,True,seconds,D,single_run,True,,,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is silence ratio.,deterministic derivation from the recorded pipeline trace,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",deterministic derivation from the recorded pipeline trace with recorded operands = 0.0511,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_clipping_rate,clipping_rate,Clipping Rate,0.0,0.0,,True,ratio_or_score,D,single_run,False,0.0,1.0,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is clipping rate.,eligible successful observations / eligible observations,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",eligible successful observations / eligible observations with recorded operands = 0.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_loudness_stability,loudness_stability,Loudness Stability,0.1216,0.1216,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is loudness stability.,deterministic derivation from the recorded pipeline trace,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",deterministic derivation from the recorded pipeline trace with recorded operands = 0.1216,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_turn_budget_violation_rate,turn_budget_violation_rate,Turn Budget Violation Rate,1.0,1.0,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is turn budget violation rate.,eligible successful observations / eligible observations,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",eligible successful observations / eligible observations with recorded operands = 1.0,
batch,20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,P-8521667097,text_only,airport_connection:crowd_averse_rider,crowd_averse_rider,airport_connection,hesitant,degraded_caller,degraded_operator,Qwen/Qwen2.5-1.5B-Instruct,greedy,userlm,llm,file,file,42,medium,pressure_medium_qwen,medium1,6,2,linux,userlm_pressure_grid_v1,2,1,P3-asr-degradation,asr_degradation,asr_degradation,semi_successful_or_unsuccessful,True,0.92,15.0,-6.0,0.7,0.04,12,5.0,challenging,challenging,1,False,False,16.0,1,audio_input,1. Audio Input and Turn-Taking,audio_real_time_interaction_factor,real_time_interaction_factor,Real-Time Interaction Factor,4.2934,4.2934,,True,ratio_or_score,D,single_run,True,0.0,1.0,,Selected because it separates capture and turn-timing failures from downstream recognition errors; the measured construct is real-time interaction factor.,deterministic derivation from the recorded pipeline trace,"{""speech_turns"": 11, ""synthesis_attempts"": 11, ""valid_audio_files"": 11}",deterministic derivation from the recorded pipeline trace with recorded operands = 4.2934,
